Comment,Likes,Time,Author
Gpp korupsi siapa tau berkurang,0,2 bulan yang lalu,@HoyrulImam
"NEGARAMU MASIH UMR KECIL SUDAJ TERIAK2 DEMOKRASI, IYA KALAU UMR INDONESIA SETARA NEGARA MAJU, 30 JUTA SEBULAN. MEREKA MAU TERIAK DEMO APAPUN IMPLIKASI KE NEGARANYA GAK BESAR KARENA MASYARAKAT SUDAH MAKMUR, LAH KALAU INDONESIA? SUDAH BERLAGAK SEPERTI NEGARA MAJU, PAKAI TOLAK2 PROYEK PEMERINTAH DAN INVESTASI MASUK YANG ADA NEGARAMU MAKIN MISKIN, UJUNGNYA BUKAN JADI NEGARA MAJU CUMA JADI NEGARA OMONG KOSONG AJA, NEGARA LAIN SUDAH MENCIPTAKAN TEKNOLOGI KITA MASIH SIBUK URUSAN ATURAN DAN IDEOLOGI. DI FIKIR SEPERTI ITU WATAK NEGARA MAJU, GAK SAMA SEKALI. KARENA HAKIKAT DEMOKRASI UTK KEMAJUAN GAK ADA.",0,2 bulan yang lalu,@rhj88
Bagusslah kalo di sah kan bakalan habis nanti para pereman,0,2 bulan yang lalu,@kaylaputri1028
"Komen:
Pejabat tuh udah ga peduli rakyat, udah ga ditutup-tutupi lagi. 
1. Mending mulai sekarang, kurang-kurangi partisipasi publik, termasuk mending golput. Bayar pajak seminimal mungkin, atau ga perlu, kalo bisa. Hidup lagi susah.
2. Sekarang mending mikir gimana hidup nyaman/cukup dan bisa makan, buat persiapan Indonesia bakal kena azab yang besar. 
3. Selagi rakyat Indo masih bego2, males2 dan pengen duit instan, pemimpin yang kepilih ya bakal gitu2 juga.",0,2 bulan yang lalu,@altaega
"Polisi anak emas nya PDIP , TNI anak emas nya Gerindra",0,2 bulan yang lalu,@snapdapfam
"Kalo aku sih udah paham betul tentang revisi ini karena bagi orang-orang yang literasinya tinggi pasti dan jelas setuju nggak akan nolak karena tujuanya emang ada untuk bener-bener melindungi masyarakat karena mereka juga masyarakat hanya sajah, ini masuk kedalam pungsi militer dalam uud militer ini akan bekerja dengan sebaik-baiknya domain tentang hukum yang berlawanan dengan negara yang berlaku ya tentu masuk kedalam domain di revisi uud militer ini contohnya koruptor/korupsi di hukum sesuai aturan dari hukuman minimal sampai hukuman maksimal atau mati untuk para koruptor dan hukum""yang menyangkut kerugian pada negara atau hukum lainya yang menyangkut masyarakat terjepit dan terintimidasi karena adanya bangunan""para pengembang yang membuat masyarakat terlantar sehingga hilangnya mata pencarian mereka sampai kehilangan tempat tinggalnya semua sudah di atur untuk menghindari hal-hal seperti ini di dalam UUD militer ini.",3,2 bulan yang lalu,@zbonsaitundaisland2886
Banyak yang nganggur malah pengin double job.kocak kocak,68,2 bulan yang lalu,@Usersksjel1187
TNI bakalan jadi mafia tanah nih,0,2 bulan yang lalu,@sportkick2087
Kami rakyat sangat setuju biar TNI ada wibawahnya lagi TNI brapo💪💪💪,0,2 bulan yang lalu,@surkimsurkim939
"Bodoamat lah, semua persiden Indonesia pasti salah,,, dah kerja di luar negeri aja😊",0,2 bulan yang lalu,@edipurwanto4898
"Kalo kalian pilih abah anis apa yg terjadi : datangnya imam mahdi
 Kalo pilih ganjar : duit banyak ilang
 Kalo prabowo ? Udah jelas ketauan dia pengusaha kaya raya, g mngkin dia korup, justrua dia lagi tangkap dan brusaha sahkan uud sita aset",0,2 bulan yang lalu,@torayatorayanto719
"😂 85 % gaaasss...kalau gak gass ,gak makan,,nikmati pemerintahanmu.",0,2 bulan yang lalu (diedit),@Miyabi501-ahhhh
Asn asn jg banyak yang korupsi,0,2 bulan yang lalu,@fahmiverus810
Gpp nyet,0,2 bulan yang lalu,@CepuHukum
Mendingan rapat untuk mensejahterahkan guru2 di pelosok,0,2 bulan yang lalu,@raimundussekundus675
Saya Menantang !!!,0,2 bulan yang lalu,@raimundussekundus675
Apa yang mereka sebut sebagai koruptor itu definisinya adalah bagi mereka yang melakukan korupsi dan di luar koalisi gemoy.. selain itu ya enggak.. contoh si minyak goreng sampai kini aman karena masuk koalisi..,1,2 bulan yang lalu,@mrmog3833
 @mrmog3833  kopinya baru di buat masih panas  jadi tunggu dingin baru di minum ☕,1,2 bulan yang lalu,@zbonsaitundaisland2886
"Ya eloh bangun melek lah,  jangan bacotd doang cari kerja 😂😂",0,2 bulan yang lalu,@ryandramandra946
"Setuju sajalah, asal disiplinnya kuat dan tidak lakukan korupsi.... !",0,2 bulan yang lalu (diedit),@sunthanaardan9619
Ketika negeri dikuasai dan diwakili para bandit,0,2 bulan yang lalu,@EgiSujono
tombol nyesel dukung prabowo,0,2 bulan yang lalu (diedit),@bmsrecord1759
Dpr gunaya apa yah,0,2 bulan yang lalu,@Purukanonibala3030
"SAVE YOURSELF!
RESIGN SAJA!",0,2 bulan yang lalu (diedit),@zipzikin7084
Kita dipaksa disiplin.. siap pak wkkw,0,2 bulan yang lalu,@ricoalvian9393
"MERAMPOK JABATAN SIPIL. LALU BERLINDUNG DI BALIK UU TNI.
🐷🐷🐷🐷🐷🐷",1,2 bulan yang lalu,@mungsingkelan6249
"sudah saatnya negeri ini diinvasi sama negara asing, dijajah untuk menghilangkan BOBROK & KORUP. gkpp dijajah sama negara asing yang maju & bersih tanpa korupsi kyk Finlandia, Swedia, Denmark, Australia dll. yang disikat seluruh pjbat & aprat beserta rakyat pendukungnya, yang ga dukung baiknya diselamatkan & ngungsi ke Negera lain dulu. biarin mereka"" musn4hh & PUN4H digenosida semua orang bobrok & korupnya, biar digantiin orang luar yang ga korup. percuma dipimpin WNI sendiri tapi masih pelihara korup? lebih baik serahkan saja sama asing & kita yang ga korup dukung asing aja buat bersihin seluruh korup sampe akarnya, yang mau ninggalin korup keluar indo & yang masih dukung korup biarin ikut digenosida aja. kalo ada yang kabur tapi masih mau nerusin korup langsung aja musn4hin, abis digenosida biarin yang mimpin negara indo sama asing yang maju & bersih korup sampe beberapa tahun, sampe semua terbiasa tanpa korup, tanpa kriminal, tanpa preman dll lebih baik itu ga ada semuanya. lebih enak damai, tenang, aman, tentram & sejahtera kyk sono",0,2 bulan yang lalu,@azizrfzs407
Alhamdulillah sudah sah.,0,2 bulan yang lalu,@Miserereion
TOLAK RUU TNI,0,2 bulan yang lalu,@th38rotherpaser92
Yakin polisi akan merasa iri.. shimga akn menjadi perang ni,0,2 bulan yang lalu,@BOTOJK
"Yah klo bisa kerja lebih baik dari sipil kenapa tdak....
Sapatau negri ini akan lebih maju atau sebaliknya....😂😂😂",0,2 bulan yang lalu,@artatikapacifik-by4nm
TNI BERSMAA. RAYKAT WAFAT,9,2 bulan yang lalu,@sumursinobo6897
Kawatir bangat sama TNI bukannya ini adalah solusi atas sistem yg suda rusak ini.,1,2 bulan yang lalu,@ahmadrozzaaq6501
Negara diobok2 demi kepentingan si tedy 😂,1,2 bulan yang lalu,@moch_sobirin
Mreka aparat ud di gaji negara aja msh ngeluh nga ada job minta jabatan sipil...apalgi kita tkg ojek yg sm sekali nga di gaji..kehujanan kepanasan di jln.. pusing nya ky apa 🥴😰🤑,0,2 bulan yang lalu (diedit),@SantoSt-n2r
lah ini tni bukan polri lo,1,2 bulan yang lalu,@nolep5555
Rusia china korut gas nuklir indonesia wkwkk,1,2 bulan yang lalu,@beyezneo
Hayo siapa yg pas pemilu dapat 50-100 rebu??,0,2 bulan yang lalu,@ahmadromdhoniARD
Ga bahaya ta......,1,2 bulan yang lalu,@Crystal_Laura_lylod
"Buset bisa bisa jadi negara diktator

Malah bisa bisa jadi negara Tajikistan yang presidennya berlaku seumur hidup",0,2 bulan yang lalu,@Tassnot
"Sya setuju tni di libatkn   , dengan begitu tni bisa  membantu keamanan  keseluruhan negara, ya karana dunia di ambang perang   ke 3 , dengan menyebaran nya  personil tni yg byk di aktifkan  ,  akan lebih aman dari ancMan dari negara lain",0,2 bulan yang lalu,@jokibalabal4878
"Yg jadi kekhawatiran cuman nnti klo terjadi gesekan dalam suatu instansi yg melibatkan tni dan asn, nalarnya asn bakal ciut karna tni jelas punya power yg klo digunakan tidak sesuai tempatnya bakal berabe urusan
Di satu sisi, jikalau tni benar2 org yg ""bersih"" atau ""dapat misi khusus untuk bersih2"" ya silakan saja masuk ke pemerintahan tidak masalah
Tidak ada yg tau, semua hanya spekulasi",0,2 bulan yang lalu,@adesign00
"harrusnya uud penghianat bangsa/koruptor di bunuh/hukum mati, di sah kan",0,2 bulan yang lalu,@idnanidnan-d7n
Korea Utara,0,2 bulan yang lalu,@monkydluffy1200
Ayo singapur serang biar ada kerja nya ni,0,2 bulan yang lalu,@Wkwkwkwkwkwj
"GUE YAKIN INI PINTU MASUK ORDE BARU NAMUN VERSI TERBARU, DAN TETAP SAJA PEMERINTAH TUTUP TELINGA DENGAN PENDAPAT DAN ASPIRASI RAKYAT, KEREN !",0,2 bulan yang lalu,@arifalhabib7626
Bagus lah  dari pada polisi,0,2 bulan yang lalu,@jokibalabal4878
Di kerasin protes di lembekin ngelunjak itulah rakyat odni,0,2 bulan yang lalu,@JanKomar-n2f
"Hallo new 98, Welcome🎉",2,2 bulan yang lalu,@SiddikSembadaEkaSaputra
Apakah jaman bapakku dulu akan terulang?,0,2 bulan yang lalu,@jaelyneutroner
Next akan banyak korban dari sipil baik yang di bunuh dan di intimidasi oleh Oknum TNI,0,2 bulan yang lalu,@Kapm201
Kalo liat poin tambahannya sih terlihat aman2 aja. Tapi prakteknya selalu beda. Ya begitulah di negara kita.,0,2 bulan yang lalu,@muhammadhafidzzahirly1106
Ini disiapkan buat om ttedy mungkin,0,2 bulan yang lalu,@bagussetyo96
Mantap yg penting beras murah😂😂😂😂,0,2 bulan yang lalu,@jemihGaler-z5n7m
Gila...slah pilih ternyata rakyat indonesia,0,2 bulan yang lalu,@wawanwawan6958
Waduh...apakah polisi akan setara dengan hansip...,0,2 bulan yang lalu,@RahmatHidayat-lv3kx
"Mereka solid dan 1 komando. Semakin kuat mereka pegang suatu jabatan, semakin sulit kita beri kritik dan saran.",0,2 bulan yang lalu,@almhdii
Itu maksud nya apa kejaksaan agung,0,2 bulan yang lalu,@JoidiPo
"yg penting ormas anarkis, lsm hilangkan agar aman...",0,2 bulan yang lalu,@adetamin5762
Mau TNI atau ormas sama aja. Rakyat sipil takut juga. Dan preman makin banyak dibiarkan. Jadi ya udah lebih baik oleh TNI aja dari pada di isi ormas,0,2 bulan yang lalu,@Karetinsatu
Yaailaahh BBC awass kawann kitaa saling tikam mereka tertawa pling besarr. Tau kan ini media dr mana hahha,0,2 bulan yang lalu,@fauzansatrio251
Gelapppp,0,2 bulan yang lalu,@anggariksa4414
INILAH PRESIDEN PILIHAN KALIAN KEMBALI KE JAMAN SOEHARTO,0,2 bulan yang lalu,@PetPaloozaaa
Oke Mantap,1,2 bulan yang lalu,@irpandikaa
"WELCOME AGAIN SOEAHARTO GANG 
ciahahahahaha",0,2 bulan yang lalu,@ttwubbwh
mungkin alur nya harus di mulai dari RUU TNI sehingga kemudian RUU perampasan aset bisa di sahkan. lagian Indonesia juga gelap. sekalian aja masuk black hole,0,2 bulan yang lalu,@KasihAgus
"Rakyat yang pikirannya kampungan, nti kritis dikit, ditonjok popor senapan😅😅",0,2 bulan yang lalu,@lihatchanel1518
Berantas pungli aja,0,2 bulan yang lalu,@ramaputra9580
ORDE BARUKAH😂,0,2 bulan yang lalu,@dedyearierfr5640
Mau gimana lagi... mereka bersenjata... kita apalah anak kampung😢,0,2 bulan yang lalu,@bapaqghaaziy6780
"Sedikit demi sedikit.....negara ini akan kembali ke jaman orde baru,jaman soeharto dulu,lihatlah......disyukuri saja......nggak perlu mengeluh...karena ini semua juga hasil dari pilihan rakyat yg katanya cerdas 🫤",0,2 bulan yang lalu (diedit),@BrightFuture-e1s
"Urus OPM saja gak kelar kelar 
Mau urus bagian lain juga",0,2 bulan yang lalu,@yogieslim2318
DIJAJAH BANGSA SENDIRI!!!!,0,2 bulan yang lalu (diedit),@ri99999-j
Setuju tentara harus terjun ke masyarakat... Masyarakat tak takut dgn TNI.. Karena TNI baik.. Dia selalu terjun jika bencana datang. UuD TNI harus di tetap kan... Karena selama ini Cuma Polisi yg punya UUD,2,2 bulan yang lalu,@NisaKantri
Baca dulu naskahnya baru buat berita dari 10 lembaga menjadi 14. Dari dulu emang BBC suka melakukan propoganda. apakah anda dikendalikan oleh pihak asing.,0,2 bulan yang lalu,@waskitaposo
UU TNI cepat di sah kan sementara RUU perampasan Aset koruptor mandek padahal Indonesia Darurat Korupsi,0,2 bulan yang lalu,@EmilHamzah-s7q
"Belum berlaku saja UU nya.. sdh banyak bos rental mobil tewas ditembakin.. 🤦🤦
Waspada yg punya rental Mobil.. jaga baik2 nyawa klen.
Semua ini akibat Parcok tidak bisa bekerja sesuai tugas yg diamanatkan Pemerintah dan masyarakat.",1,2 bulan yang lalu (diedit),@DJOE_TOKDJOE
Bubar kan DPR gak ada gunanya,0,2 bulan yang lalu,@nofiansyah-nn5hd
"Jika ada RUU TNI dalam rancangannya di izinkan untuk menangkap yg memang tugas polisi, maka begal begal harusnya menahan diri karena kalian semua bakal di sikat 😅",0,2 bulan yang lalu (diedit),@dharmasatya3265
Terus? Kalau ruu tni disahkab bakal separatis habis itu ada campur tangan amerika,0,2 bulan yang lalu,
Bedanya apa Tni sekarang aja lebih Buruk banyak praktik korupsi juga di tni,0,2 bulan yang lalu,
Urus opm saja belum beres apalagi daftar tni pungli 300 juta😂😂,0,2 bulan yang lalu,
"Makanya ada RUU Ini, karena salah satu isinya penanganan Terorisme & konflik Sparatis, keamanan Siber dan operasi Intelijen, karena sebelum ada RUU ini penanganan teroris itu tugasnya Porli (Densus 88) TNI hanya bisa di libatkan dalam oprasi gabungan.",0,2 bulan yang lalu,@dharmasatya3265
"Nanti bakal ada yang namanya ""Gerakan Pembebasan Rakyat"" dan ujung ujungnya apa? Yup REVOLUSI!!",0,2 bulan yang lalu,@AkunKhusus-t9z
Keren👍👍👍,1,2 bulan yang lalu,@mvfhcreative9717
Mending memperbanyak loker lebih baik. Percuma lulus s1 jadi pengangguran,0,2 bulan yang lalu,@alfiangamingppssppfifa9351
"Bagaimanapun kita bersuara, mereka tidak akan mendengar kita. Ini bukan negara demokrasi yaa, tapi kapitalis sejati.",0,2 bulan yang lalu,@AkunKhusus-t9z
"Lagian demokrasi itu penuh hipocracy 😂 gaada negara manapun yg bener² bisa nerapin dmekorasi sempurna jadi jangan ngambekan kalo ada permainan politik di negri demokrasi bahkan sekelas amerika juga gitu, jadi gak ada yg adil dunia demokrasi itu penuh hura hara, yg satu pilihanya jadi, yg satunya demo saling menjatuhkan wkwkwk, mau monarcy, mau demokrasi, mau komunis gada yg sempurna boss
 yg pentig rakyat sejahtera dulu dan aman.",0,2 bulan yang lalu,@mohreza1244
Ya baguslah biar nanti gak pada dikorupsi uangnya ada pengawasan,0,2 bulan yang lalu,@bgcs7830
"Militer masuk dimensi sipil, disebut negara komunis ga mau, disebut negara demokratis ga pantes juga",0,2 bulan yang lalu,@TamaInfinix001
Kudeta sipil keknya perlu buat bubarin dpr,0,2 bulan yang lalu,@yuszarinejoiu8576
Welcome Indonesia yg kelam ....come back kayaknya siap2 pindah negara wew akhh😂,0,2 bulan yang lalu,@aksesmasuk7211
Oke gas oke gas 🙆,0,2 bulan yang lalu,@vlogsantuy1968
Presiden omon omon,0,2 bulan yang lalu,@Daily_vlog_korea
"Ya Allah hancurin aja negara ini, biar misah2. capek banget ikut orang2  bodoh",0,2 bulan yang lalu,@Gepi-q1g
"Undang Undang.TNI bukan utk kepentingan Masyarakat .... melainkan untuk menekan membatasi ASPIRASI RAKYAT ... melainkan sbg alat penguasa utk mengendalikan Rakyat agar mudah diatur dg berbagai macam INTIMIDASI untuk sebagian besar  kepentingan pribadi2 mereka....  NKRI adalah milik Rakyat .... bukan milik penguasa .
Kondisi saat ini , Rakyat Indonesia merasa tidak lagi ikut memiliki TNI , POLRI , WAKIL RAKYAT ... 
Ingat ALLOH MAHA MENGETAHUI",0,2 bulan yang lalu,@edhiwaluejo6007
Prabowo mana omongan mu yang dulu2,0,2 bulan yang lalu,@bambang0909
"yg penting rakyat gampang cari rejeki,aman,tercukupi kebutuhannya...",0,2 bulan yang lalu,@dimasadrianto417
Sangat2 jelas mundur 50 tahun ke jaman rezim Orba!!! Original didikan doktrin Eyang Harto!!!,0,2 bulan yang lalu (diedit),@dennisaints
Pelan tapi pasti Kembali ke ORBA.,1,2 bulan yang lalu,@rikiramadan7258
"TNI bisa masuk lembaga kayak kejaksaan agung itu korelasinya gimana oi, g paham lurr 😂",0,2 bulan yang lalu,@fana6535
"Maklumlh mabes cil'kap surplus pamen smpe jendral non-job drpd magabut ya dikasih jabatanlh di lembaga sipil hitung2 bagi-bagi rejeki😂😂,,,bginilah balada negeri damai tp surplus jendral gk kyk amrik yg pny ""hobi perang"" tp jendral gk sbyk konoha pny,,,😂😂😂",0,2 bulan yang lalu,@jagardositumorang4320
Kapan rakyat mau memberontak?,0,2 bulan yang lalu,@sapujtra
Ruu perampasan aset shrusx di sahkan secepatx kok mlah ini,0,2 bulan yang lalu,@Romantrip007
Klo bner d dah kan piks kalian harus nerima itu pilihan president yg kau pilih,0,2 bulan yang lalu,@User334-y3c
"Bacot dik taktor dik taktor fakta nya macan asia bangkit ketika pemerintah militer ber kuasa 
Apa kalian lebih suka di pimpin politikus busuk yang mengemukan partai dan kelurga nya selama puluhan tahun 
Otak udang",0,2 bulan yang lalu,@AWOKAWOK25
Saya pilih di jajah tni dari pada dijajah politisi 🙏❤️🇲🇨🇲🇨🇲🇨,0,2 bulan yang lalu,@Nyakcak
Prabowo sukses bikin kacau negara..,0,2 bulan yang lalu,@projectmalam1958
ANJINGGG ANJINGGG GALAK SIAP MENGGIGIT DI PELAYANAN PUBLIK UNTUK TUAN NYA 😂,0,2 bulan yang lalu,@BegitulahManusia
mana ini tukang joget pas pemilihan kemarin . indonesia gelap,0,2 bulan yang lalu,@deluthepi
OTW NEGARA DIKTATOR BUKAN DEMOKRASI LU PROTES KRITIK PEMERINTAH BAKAL ILANG SELAMANYA 😂akakak,0,2 bulan yang lalu,@BegitulahManusia
TNI semakin arogan terhadap rakyat sipil. Dijalan jalan merasa arogan,0,2 bulan yang lalu,@ExcellenaLaura
"Gini aja. Kalau memang pengen banget dudukin jabatan sipil, berarti harus mau tunduk juga di bawah peradilan sipil. Supaya besok2 kalau dia korupsi, bisa ditangkap dan diperiksa KPK, jangan dikembalikan lagi ke peradilan Militer.",0,2 bulan yang lalu,@wawe91796
Maka itu jangan pilih pdip perjuangan kan ketua DPR puan ma harani,0,2 bulan yang lalu,@KurniaWansyah-n2x
Ga kebayang TNI double job jadi sales. Takutnya nanti jadi geng gengan..,2,2 bulan yang lalu,@dimonkensay6402
"Hadeh TNI. Kemaren aja baru kasus nembak polisi di way kanan. dan banyak kasus kasus berat TNI , contohnya penembakan bos pemilik rental mobil. MINIMAL KALO MAU DISAHKAN BENAHI DULU INTERNAL TNI dan kualitasnya",0,2 bulan yang lalu,@iqbaltanu2824
Saya lebih percaya tni.. dari pada sipil diberi kedudukan sekarang ini terbukti cuma bisa hancurin dan merusak,0,2 bulan yang lalu,@AhmadHuzayfah
BALIK GAYA ORDE BARU LAGI KAYAKNYA.,0,2 bulan yang lalu,@edwinliwa6461
"Dpr ga berpikir buat kedepan, ga akam ada jaminan apapun karena militer sudah masuk, memang bukan anggota dpr yang merasakan sekarang tapi masyarakat yang bakal kena, sekarang aja di jagain militer pake senjata dan perlengkapan, padahal lawannya adalah masyarakat yang jangankan senjata api, senjata tajam aja ga ada yang bawa. Ketauan kalo militer bakal mengacak acak nantinya",0,2 bulan yang lalu (diedit),@user-playeronplane
"UUD perampasan aset rakyat 
Kenapa tidak ada yang protes.",0,2 bulan yang lalu,@Futra-i4i
"Katanya paling ikhlas, buktinya uu perampasan aset koruptor, malas bahas... Revisi uu TNI cepet banget",0,2 bulan yang lalu,@koplecingcau3369
saya mendukung kalau TNI yang dilibatkan bersih... sebaliknya hanya memperburuk tananan yg sudah ada. TNI rentan bersikap arogan terhadap sipil dan mengintimidasi karena mereka bermodallkan kemampuan tempur dan ahli beladiri.,0,2 bulan yang lalu,@GabrielEsprada
"TNI smakin jadi pemimpin, Pajak 2025 smakin mencekik rakyat",0,2 bulan yang lalu (diedit),@Baalii-k4z
"Lu mau kritik dikit langsung di dor, kau yang otak udang",0,2 bulan yang lalu,@subektisetya
"@subektisetya  bego gak ada sistem sempurna minimal sistem yang gua bangakan pernah membuat macan asia bangkit gak ada preman buzer kaya loh langsung di masukin karung 
Sementara sistem lohh apa coba gua mau denger",0,2 bulan yang lalu,@AWOKAWOK25
"Urgensinya UU TNI di revisi jdi prioritas tu apa ya? 
Seharusnya yg diutamakan adlah Perampasan Aset Koruptor.. apalagi sdh bnyak kasus Korupsi yg mencuat dgn kerugian triliunan hingga kuadriliun..",2,2 bulan yang lalu,@nelynisa170
"Kayak nya kalau tni masuk ke rana sipil,yg pasti nya yg mau koropsi itu mikir,takut mereka yg otak nyo otak koropsi.",0,2 bulan yang lalu,@mokodana2489
Boleh saja usia bertambah tapi umur masuk nya ditambah usia nya Akmil sampai 25 tahun dan bintara juga dan tantama .biar yg sering gagal di pantohir bisa ikut lagi dan diluluskan,0,2 bulan yang lalu,@LukmanAlea
The New Order: Last Day of Indonesia,0,2 bulan yang lalu,@revaaja5719
Orde baru part 2 kah?,0,2 bulan yang lalu,@demankch
Perkuat noh polisi biar ga ada kasus lagi dalam negri wk,0,2 bulan yang lalu,@helmisu.5940
"tni cukup menjaga pertahanan saja. jangan ikut kedalam demokrasi
revisi undang2 perampasan aset dan peradilan umum TNI yang melanggar pidana umum seperti kasus korupsi, beking kriminal, pembunuhan, kekerasan dan pidana umum lainnya",0,2 bulan yang lalu,@rudiandrean-x5f
"TNI kalau ga ada ahli di bidang tersebut ujung""nya ya uang doang..",0,2 bulan yang lalu,@RecsYoln
Satpam jadi kasir Alhamdulillah,0,2 bulan yang lalu,@ecomettcool5738
Semua keputusan politik itu baik asalahkan meguntukan diri saya sendiri,0,2 bulan yang lalu,@tkizlotypolandia9082
"logikanya begini, DPR wakil rakyat, jadi DPR itu mewakili rakyat. nah rakyat TIDAK mau UU TNI disahkan, tapi kok DPR mau? jadi siapa yang diwakili oleh DPR? apakah ini termasuk tidak amanah? ketika wakil kita tidak mewakili kita apakah perlu mereka yang sudah kita percayai itu DIPERTAHANKAN SEBAGAI WAKIL KITA?",0,2 bulan yang lalu,@tresnadwipayana-v8l
Selucu ini bapak gemoy menjabat🤣,0,2 bulan yang lalu,@gatv4265
"ga usah muluk muluk, bikin pengesahan undang undang korupsi hukum mati dan perampasan 100persen aset koruptor dulu aja deh ga usah jauh jauh, berani ga",0,2 bulan yang lalu,@bobbyharyotamtomo9677
Jozzzz....orde baru bangkit lagi,0,2 bulan yang lalu (diedit),@herman9057
"Gak masalah... Asalkan sampah2 seperti tukang parkir liar, pungli, preman di hilangkan dengan petrus...",0,2 bulan yang lalu,@doneldTrumpet
Biarkan aja TNI masuk biar sipil jangan bnyak korups,0,2 bulan yang lalu,@alfintehuayotehuayo-dn5mh
"Makin hari Indonesia makin gelap,",0,2 bulan yang lalu,@ChikoRajo
Hahahahahaa kenapa harus takut biasa aja bos 💪💪💪TNI,0,2 bulan yang lalu,@alfintehuayotehuayo-dn5mh
Demi Alloh rakyat cinta TNI TANPA DWI FUNGSI NYA... ❤❤❤,0,2 bulan yang lalu,@VickihHaikal
perang lah buktiin kalo tentara bisa perang.. tapi jangan cuma lawan rakyat sendiri perangnya.. lawan tuh negara profokatif ky australia,0,2 bulan yang lalu,@theonewangsa9116
"Belum disyahkan uu TNI saja sudah aroigan, buktinya dilampung, polisi mau menertibkan perjudian malah ditembaki, sebaiknya pengesahan uu TNI dibatalkan",0,2 bulan yang lalu,@TeukuRasminal-u6k
"Ada ada aja UU TNI DARI DULU GAK AD,BIARKAN LO TNI BERBINIS ASAL ITU UANGNYA SENDIR DARIPADA UANG KURUPSI,BANYAK SIPIL YG KURUPSI,",0,2 bulan yang lalu,@purwaningsih-dv5cf
"Setuju banget sih, yg penting klo ada TNI korup langsung Hukum 'M'!!! 

HIDUPLAH INDONESIA RAYA!!!!",0,2 bulan yang lalu,@i1_299
Ajur,0,2 bulan yang lalu,@AgusSalim-f3x
BAGUSLAH KL BEGITU ..! TNI KEMBALI KPD OPSINYA - DR RAKYAT UNTUK RAKYAT... 🤩👍💪,0,2 bulan yang lalu,@Holiday-t7z
Pengangguran sdh bnyak....malah mau dirangkap jabatan lagi...apaan  😂,0,2 bulan yang lalu,@Keme63
"Dampaknya masyarakat lebih tenang hidupnya krn TNI selalu membantu kesulitan Rakyat di saat Rakyat sulit maupun musibah......Terbukti nyata!!!?
Rakyat mendukung TNI",0,2 bulan yang lalu,@satriotimurtimur6962
Tentara jaman kini sama hadul jauh berbeda. Urusan perilaku. Ok...biar jd barometer untuk perbaikan diri. Tni jadul disukai rakyat kalo sekarang mungkin arogansinya dilapangan ketika berantem dgm polisi di jalan umum saja itu dah bikin eneg juga.,0,2 bulan yang lalu,@winartysarin777
TOLAK,0,2 bulan yang lalu,@rizky5877
Demooo lg,0,2 bulan yang lalu,@yufisetya776
"Tentara tidak boleh ada dijabatan sipil, klo masih dipaksakan maka kami rakyat akan berhadapan dengan tni, kita lihat perang pasti akan pecah.",32,2 bulan yang lalu,@KhanaMikha
BRAVO TNI....KORUPSI MERAJALELA.....HUKUM SUDAH GAK ADIL.....KRIMINAL NAIK PESAT.....RASA AMAN SUDAH HILANG.......RAKYAT GAK DISIPLIN MENIMBULKAN BENCANA DIMANA MANA....SEMUA PARTAI HANYA MEMIKIRKAN GOLONGANYA.......SUDAH SAATNYA TNI DENGAN TANGAN BESINYA...HARUS MELURUSKAN SEMUANYA ITU.....BRAVO TNI....ORANG ORANG YANG HAUS JABATAN DAN KEKUASAAN AKAN MENENTANGMU DENGAN BERBAGAI CARA...MAJU TNI....RAKYAT GAK BERTITEL MENDUKUNGMU.......,0,2 bulan yang lalu,@kantasukanta3152
Prabowo adalah produk langsung Orde Baru bahkan dalam lingkup keluarga besar penguasa Orde baru yaitu Menantu langsung Presiden rezim Orde baru,0,2 bulan yang lalu,@MuhammadAsfar-i1z
"Kembalikan pada barak militer
Pengalaman sejarah masa lalu
Jangan sampai terulang lagi",0,2 bulan yang lalu,@MuhamadMusa-qx7ce
Saya dukung penuh RUU TNI 💪 anda yg unjuk rasa tdk mewakili saya sebagai rakyat.,0,2 bulan yang lalu,@ahmadimamsuyuti8139
"Sekedar saran buat oembawa acaranya, gausah tanya setuju atau enggak kita bukan DPR yang punya palu hukum ajaib... Palingan Palu buat Laku dinding Bg**",0,2 bulan yang lalu,@kirinsancendikia7756
"Jenderal nya baru di kritik UU TNI, malah ngatain kampungan.. 😂😂😂",0,2 bulan yang lalu,@Annas-y9t
Reformasi di hianati.. lawan kacau negara ini.,0,2 bulan yang lalu,@diartatrisna5095
"Ygmulia bpk prabowon kenapa ? ,Uud,tni kokdipercepat ini sebetulnya ini sudamenyalahi aturang  tni sendiri, tni diperuntuk kan menjadi pagar negara menjagakeamanan negara ,siapa yg merong2, atau merugikan  mengoropsi uang negara ,tni harusbergerakturuntangan , tangkab  siapapun  orangnya juga jabatan nya bunuh jangan sampai dikasi hidup dibumi nusantatara, sekarang yg harus dipercepat yg mulia bpk prabowo,terbitkan perpu perampasan aset , , tak usamemikirkan yg lainya oke ,kalau bapak ingin negara ini ingin maju,oke ttd jokotole,",0,2 bulan yang lalu,@sulaimaniman8723
Klo tujuannya untuk bersih2 sya sih sngt setuju ya,0,2 bulan yang lalu,@juprijudes8744
Ayo bang perang siapkan pasukan,0,2 bulan yang lalu,@yogsproject1304
