author,published_at,updated_at,like_count,text,video_id
@sikamarumaru8035,2025-06-11T13:12:21Z,2025-06-11T13:12:21Z,0,ini bukan tuntutan tapi mau meres mau ngersmpok,QNPnTnldZFo
@AyricoElShanum,2025-06-11T13:09:32Z,2025-06-11T13:09:32Z,0,"Sudah terang benderang bosss, ujung nya pasti hanya sebatas catatan pahit sejarah NKRI atas sebobrok bobrok nya kekuasaan atas keadilan ..",QNPnTnldZFo
@sigitsudaryadi7652,2025-06-11T13:08:38Z,2025-06-11T13:08:38Z,0,"kalo terbukti ijazah Jokowi asli maka semua penuntut dan pembenci Jokowi harus membayar trilyunan rupiah dan pabila tak mampu hukumannya harus dipancung,karna memfitnah itu lebih kejam dr pembunuhan",QNPnTnldZFo
@BellamaharaniBenno,2025-06-11T13:06:16Z,2025-06-11T13:06:16Z,0,Kenapa cuma Jokowi.. tuntut juga Megawati pengusung Jokowi kan..,QNPnTnldZFo
@ariegs6980,2025-06-11T13:05:59Z,2025-06-11T13:05:59Z,0,"kasian pak Jokowi, sudah baik...malah banyak yang cari panggung dengan menjelekkan beliau",QNPnTnldZFo
@Waiz090,2025-06-11T13:04:13Z,2025-06-11T13:04:13Z,0,Bikin gaduh di hukum mati saja,QNPnTnldZFo
@CacahKen,2025-06-11T13:02:54Z,2025-06-11T13:02:54Z,0,"Pertanyaan saya. Kawan dia yang udah jadi tersangka kenapa gak dia tuntut.
Yang bener penjara kan Muhammad taufiq ini",QNPnTnldZFo
@wanilyasabdullah9124,2025-06-11T12:58:42Z,2025-06-11T12:58:42Z,0,Semoga yang mempitnah pak Jokowi segera di kandang kan,QNPnTnldZFo
@jonatanbramasta,2025-06-11T12:58:05Z,2025-06-11T12:58:05Z,0,Lidah tak bertulang...,QNPnTnldZFo
@aniesnov4727,2025-06-11T12:56:19Z,2025-06-11T12:56:19Z,0,huaaahahaaaaaa.....yg  Menggugat  mabuk   parah...pansos yaaa,QNPnTnldZFo
@ahmaddjaya303,2025-06-11T12:55:16Z,2025-06-11T12:55:16Z,0,TAUFIQ Itu yang Harus dimasukkan Hotel prodeo seumur hidup,QNPnTnldZFo
@alex99ajah72,2025-06-11T12:54:15Z,2025-06-11T12:54:15Z,0,"Klw ijasah k Jokowi asli,balik Tuntut juga.",QNPnTnldZFo
@alex99ajah72,2025-06-11T12:53:41Z,2025-06-11T12:53:41Z,0,Sakit jiwa klien😂😂😂,QNPnTnldZFo
@renitarenita6408,2025-06-11T12:52:19Z,2025-06-11T12:52:19Z,0,Dari komentar2 terlihat Jelas Betapa bodohnya Rakyat Indonesia. Sudah2 jelas didepan mata klu si Joko itu si Penipu Terbesar Dalam Sejarah Indonesia mssih sj dibela mati2an...parah,QNPnTnldZFo
@hendrixyulinanto2550,2025-06-11T12:50:19Z,2025-06-11T12:50:19Z,0,Sdh tahu UGM bilng asli kok malah nuntut pak joko 😂bikin gemes,QNPnTnldZFo
@seberuangchanel1118,2025-06-11T12:46:09Z,2025-06-11T12:46:09Z,0,"Makin ndx jls makin aneh, dripada ngurus ijasah ni org mending bantu org lapar",QNPnTnldZFo
@solehwidodo7531,2025-06-11T12:43:05Z,2025-06-11T12:43:05Z,0,Semoga bpak jokowi senantiasa sehat wal afiat dan dilindungii allah swt dalam segala buruk sgka dari orang2 zholim,QNPnTnldZFo
@bimaafandi583,2025-06-11T12:42:52Z,2025-06-11T12:42:52Z,0,Tuntut balik,QNPnTnldZFo
@hanisadts7084,2025-06-11T12:38:28Z,2025-06-11T12:38:28Z,0,Bagussss,QNPnTnldZFo
@UsmanPurwanto-o9q,2025-06-11T12:35:22Z,2025-06-11T12:35:22Z,0,"Karena banyak dosa pimpin Indonesia, 10 tahun rusak.. Indonesia. Kasihan kena Kasus hukum terus.",QNPnTnldZFo
@bareksinting8185,2025-06-11T12:32:59Z,2025-06-11T12:32:59Z,0,"Tolol yg menggugat,pasti ada dalangnya,cari dalangnya,",QNPnTnldZFo
@UsmanPurwanto-o9q,2025-06-11T12:32:31Z,2025-06-11T12:32:31Z,0,Ini orang cerdas...jokower ganti rugi tu,QNPnTnldZFo
@asrialfanah,2025-06-11T12:32:06Z,2025-06-11T12:32:06Z,0,"JANGAN2 MENGHAYAL
MENGHAYAL TIADA GUNA",QNPnTnldZFo
@ahmaderriz.1872,2025-06-11T12:30:41Z,2025-06-11T12:30:41Z,0,Org dulu dulu itu bisa sarjana titelnya beli lo.,QNPnTnldZFo
@MuhammadRidwan-zq5qd,2025-06-11T12:30:39Z,2025-06-11T12:30:39Z,0,"Gerombolan wong gak jelas, entar di tuntut balik nanges2, kriminalisasilah teleklah.",QNPnTnldZFo
@CelengBalap-pq9lq,2025-06-11T12:28:39Z,2025-06-11T12:28:39Z,0,Yg gugat ijasah harusnya di kasih BSU dan makanan bergizi dong.biar cerdas pikirannya....,QNPnTnldZFo
@DSiunFood,2025-06-11T12:22:09Z,2025-06-11T12:22:09Z,0,Banyak orang gila skr ya 🤣🤣🤣,QNPnTnldZFo
@amirnectura7191,2025-06-11T12:19:40Z,2025-06-11T12:19:40Z,0,Madep,QNPnTnldZFo
@RosalinaFelicityBrSimanjuntak,2025-06-11T12:18:44Z,2025-06-11T12:19:20Z,0,Gimana ini we. Helikopter nembak kena dua adekkulah. Kejadian di Medan. Gimana nyelesainnya? Katanya dari Kroasialah. Gaktau apa salahku sampai dibunuh dua adekku.,QNPnTnldZFo
@gollissaputra5886,2025-06-11T12:17:36Z,2025-06-11T12:17:36Z,0,Begitulah SDM konoha,QNPnTnldZFo
@dharmadharmasasmita2095,2025-06-11T12:17:25Z,2025-06-11T12:17:25Z,0,Nah Lo....kena juga batunya...,QNPnTnldZFo
@sripurwani7877,2025-06-11T12:15:13Z,2025-06-11T12:15:13Z,0,"Kenapa sih sibuk mencari kesalahan org , urusi diri sendiri ,",QNPnTnldZFo
@ashbudie754,2025-06-11T12:13:52Z,2025-06-11T12:13:52Z,0,Kalau menuntut itu juga harus sanggup siap ditiuntut balik sesuai nilai yg dituntutkan,QNPnTnldZFo
@VirtualDunia282,2025-06-11T12:13:36Z,2025-06-11T12:13:36Z,0,ADILI JOKOWI,QNPnTnldZFo
@Junaidi-nn7hp,2025-06-11T12:12:38Z,2025-06-11T12:12:38Z,0,Tambah lg ODGJ 😅,QNPnTnldZFo
@Anblegor,2025-06-11T12:12:28Z,2025-06-11T12:12:28Z,0,Gini lah kalau org tidur gak pernah baca doa...,QNPnTnldZFo
@biladanazzan9966,2025-06-11T12:12:26Z,2025-06-11T12:12:26Z,0,Konten ORANG sakit..,QNPnTnldZFo
@andriandri4681,2025-06-11T12:10:29Z,2025-06-11T12:10:29Z,0,"apa sih untungnya palsu sama gk palsu buat orang orng yg pada nuntut mantan presiden ,dapet apa sih orang orang pembenci mantan presiden HERAN,,,
Mentan presiden gk merugikan ibuk ibuk yg ngotot,sama Roy Suryo mantan presiden gk pernah ngungkit ngukit pembenci pak Jokowi sendiri orang nya juga PAsRah aja,,gk neko neko🙏",QNPnTnldZFo
@munardi-s3o,2025-06-11T12:10:27Z,2025-06-11T12:10:27Z,0,tuntut balik nnti kpu nuntut roy cs karena peRtnyataan tak mnyenangkn juga dituduh srcara tak langsung loloskn  ijasah palsu padahal hati roy yg palsu haha,QNPnTnldZFo
@harisantoso9718,2025-06-11T12:09:22Z,2025-06-11T12:09:22Z,0,Semua bisa jadi gila .......yg waras jangan ikut gila,QNPnTnldZFo
@LuhOktini,2025-06-11T12:08:56Z,2025-06-11T12:08:56Z,0,Yg nuntut yg diperiksa.... Pak jokowi orang baik....,QNPnTnldZFo
@munardi-s3o,2025-06-11T12:08:33Z,2025-06-11T12:08:33Z,0,gugat dirugiin apa  ga kebalik tuh,QNPnTnldZFo
@lentanagideon7214,2025-06-11T12:07:42Z,2025-06-11T12:07:42Z,0,TIPU UGM dari dulu pembenci jokowi.. Jumlah hutang emang masuk ke kantong pak jokowi? 😂😂😂.. Nanti TIPU kalau pulang naik Onta ya.. Biar pinter.  😂😂😂,QNPnTnldZFo
@bilhannanrahadyan9659,2025-06-11T12:03:19Z,2025-06-11T12:03:19Z,0,Odgj memang gak punya malu,QNPnTnldZFo
@HsanSuganda,2025-06-11T12:02:22Z,2025-06-11T12:02:22Z,0,Gw kalo ketemu mereka2 itu. Gemes gw,QNPnTnldZFo
@WahdiniAlDinda,2025-06-11T12:02:03Z,2025-06-11T12:02:03Z,0,"😂😂😂😂 ngak masuk akal   ,dasarnya apa ,orang bodoh aza  tau  masa pa joko w yg sdh kerja keras dan banyak membangun untuk negara dan rakyat  dituntut , memangnya bapak yg menuntut ini sudah memberikan apa untuk indonesia merampok  ya pak kasian amat  😂😂😂😂",QNPnTnldZFo
@tajuriyah2675,2025-06-11T12:01:53Z,2025-06-11T12:01:53Z,0,"Tuntut balik yg nominalnya lebih banyak, kalau pihak penggugat kalah di pengadilan dan tidak bisa membayar semuanya ditendang suruh keluar dari Indonesia",QNPnTnldZFo
@HsanSuganda,2025-06-11T12:00:31Z,2025-06-11T12:00:31Z,0,"Nanti. TUNTUT   BALIK.  PAK. JOKOWI
BIAR MEREKA ITU JADI  GEMBEL. SEKALIAN
RAKYAT PENDUKUNG MU ADA DI YG PALING. DEPAN",QNPnTnldZFo
@triyono1526,2025-06-11T11:59:30Z,2025-06-11T11:59:30Z,0,maunya rakyat Indonesia: orang yang bikin gaduh di kremasi,QNPnTnldZFo
@Sahabat.proyek57,2025-06-11T11:55:37Z,2025-06-11T11:55:37Z,0,Orang iri dengki  pasti ijazah ajj di permasalhkan yg penting dia kenerjanya bro sok sokn pendidikan tinggi tpi ga bisa pinternya yg pda korupsi ajj ga di urusin hadeeh indonesia bnyak drama,QNPnTnldZFo
@expresi274,2025-06-11T11:53:11Z,2025-06-11T11:53:11Z,0,Tuntutan uang atau daun guys,QNPnTnldZFo
@tifa-e3n,2025-06-11T11:53:01Z,2025-06-11T11:53:01Z,0,Gak jelas betul orang2 zaman sekarang. . .aku merasa ijazah jokowi dibuat untuk mengalihkan kasus kasus besar dibelakang,QNPnTnldZFo
@KamuNanyaa-l8r,2025-06-11T11:52:54Z,2025-06-11T11:52:54Z,0,Ngacapruk nuntut apaan😊😊😊,QNPnTnldZFo
@hacker-01-verification,2025-06-11T11:52:13Z,2025-06-11T11:52:13Z,0,Kalau emang asli kenapa tidak ditunjukkan langsung didepan publik saja? Bukannya masalah selesai,QNPnTnldZFo
@Clusias007,2025-06-11T11:52:08Z,2025-06-11T11:52:08Z,0,"Bisa2 dituntut balik baru mewek looo ,langsung terkencing kencing 😂😂😂",QNPnTnldZFo
@Rohmattulloh-b4q,2025-06-11T11:50:57Z,2025-06-11T11:50:57Z,0,"Bagaimna jika di balikan.jika tdk bisa membuktikan,di tuntut balik.klu gk ssnggup byr tenbak mati aja.",QNPnTnldZFo
@shofwanhady1778,2025-06-11T11:49:11Z,2025-06-11T11:49:11Z,0,"FAKTA PRESIDEN Ke-7JOKO WIDODO
Jokowi anak desa dari masyarakat bawah, yang dengan sangat berani, merusak tatanan ""elit negeri"". 
FITNAH ke JOKOWI selalu digaungkan karena:
1. Telah membubarkan PETRAL untuk memberantas mafia migas oleh ""elit negeri"". (kita tahu siapa-siapa pemegang sahamnya),
2. Telah membubarkan HTI dan FPI untuk menyelamatkan UUD45 dan Panca Sila dari upaya menjadikan negara Khilafah, 
3. Berani memperbaiki sistem untuk menekan praktek pungli dan praktek manipulasi hampir di semua lini,
4. Berulang kali mengusulkan UU Perampasan Aset Koruptor, yang tak kunjung dibahas oleh DPR RI, 
5. Telah membantu Pak Prabowo lepas dari dukungan kelompok intoleran, dan bisa memenangkan pilpres demi menuju Indonesia Emas 2045,
6. Meng-akuisisi saham Freeport menjadi 51% dan segera ditingkatkan menjadi 61%, menutup peluang para ""elit negeri"" yg suka nitip2 saham dan ambil keuntungan pribadi,
7. Mengambil kembali (dari pengelolaan pihak asing) blok Rokan dan blok Mahakam. Indonesia mandiri energi, mafia migas mati,
8. Menghapus sebagian subsidi BBM dan menyamakan harga BBM sampai ujung timur Indonesia, yang selama ini subsidi BBM dan selisih harga BBM menjadi ladang bagi para mafia BBM,
9. Bikin program hilirisasi, merugikan para importir barang jadi dan para eksportir bahan mentah, juga merugikan ekonomi negara2 barat,
10. Mengubah minyak sawit menjadi BBM, menantang dominasi barat/UE,
11. Bikin IKN Nusantara, bikin susah yang suka demo berjilid-jilid, juga bikin sempit ruang gerak para pengusaha hitam perkebunan dan pertambangan,
12. Menertibkan pelabuhan dari permainan dwelling time, merugikan para mafia dan penjahat pelabuhan,
13. Memperketat seleksi masuk ASN, Polri, dan TNI, sehingga mereka yang ""merasa"" berjasa tidak bisa lagi nitip2 anaknya yang bodoh,
14. Memperketat pengelolaan keuangan negara dan membatasi pengeluaran yang tidak penting, bikin susah oknum-oknum ASN dan TNI-POLRI yang suka memainkan pembiayaan fiktif,
15. Mengambil aset yang selama ini dikuasai keluarga Cendana (TMII, gedung Granadi, dll.) dikembalikan pengelolaannya ke negara,
17. Bikin pemerataan Infrastruktur di Indonesia Timur, mempersempit ruang gerak mafia pertambangan, kehutanan, perkebunan, dan mafia perdagangan yang selama ini sangat merugikan masyarakat Indonesia Timur,
18. Mengusulkan RUU Omnibuslaw Kesehatan,
19. Mengusulkan RUU Pembatasan Transaksi Uang kartal, untuk menekan tindak korupsi dan pencucian uang,
20. Triliyunan utang BLBI ditagih di pemerintahan Jokowi,
21. Rencana dedolarisasi oleh pemerintah Indonesia dengan menerapkan QRIS dan GPN yang kemudian Amerika merasa dirugikan,
22. Menandatangani perjanjian Ambalat dengan nilai potensi 1,9 triliyun dolar AS,
23. Membuat peraturan DHI untuk menarik uang-uang konglumerat Indonesia yang disimpan di Singapura,
24. Jokowi membangun Papua untuk mewujudkan Indonesia Centris sekaligus menjawab gerakan OPM yang didukung asing yang mau memisahkan Papua dari NKRI,
25. Melakukan bersih-bersih dengan membukakan ruang untuk terbongkarnya kasus-kasus hukum yang dilakukan para oknum penegak hukum dan oknum pejabat negara, (dengan prinsip ""untuk menyapu bersih, sapunya harus bersih"").

Didemo ""turunkan Jokowi"" (dipersepsikan/dianggap) supaya semua kebijakan yang dibuat Jokowi batal, termasuk batal menandatangani kerjasama dengan para investor yang sudah siap masuk ke Indonesia, utamanya terkait program hilirisasi yg akan sangat merugikan ekonomi negara-negara barat, dan ternyata gagal turunkan Jokowi hingga mengakhiri masa jabatannya sebagai kepala negara. Makanya banyak antek asing berada di belakang layar demo turunkan Jokowi dan kemudian heboh adili Jokowi, dan muncul juga Jokowi kepala negara terkorup kedua di dunia, heboh juga Jokowi dikaitkan dengan pagar bambu, heboh lagi tuduhan ijasah palsu, sampai ada upaya melengserkan Gibran.

Masih banyak manufer Pak Jokowi yang kemudian dilanjutkan oleh Pak Prabowo, yang mengusik zona nyaman ""elit negeri"" dan parapihak yang kemudian menjadi tidak punya ruang atau sempit ruang geraknya kalau Indonesia ""dikelola by system berbasis data"" supaya tertib dan maju.

Jangan pelihara sakit hati, lebih baik move on dan berbenah diri. Ayo bekerja, berkarya, dan terus berinovasi demi masa depan negeri. Semangat 💪",QNPnTnldZFo
@risanhariyanto7864,2025-06-11T11:48:37Z,2025-06-11T11:48:37Z,0,"Negara lain udah bikin ini bikin ituu,lah ini negara kita masih weh gaduh soal ijasa ampun ampun.
 Ngapain sih pada di ributin wae soal ijasa",QNPnTnldZFo
@umimarifah1247,2025-06-11T11:45:36Z,2025-06-11T11:45:36Z,0,iya..setuju.,QNPnTnldZFo
@imanl1485,2025-06-11T11:45:21Z,2025-06-11T11:45:21Z,0,Uang dari mana Dulll.... Ngadi2 aje ente😂😂😂,QNPnTnldZFo
@musadek1655,2025-06-11T11:43:26Z,2025-06-11T11:43:26Z,0,Orang2 gila ga waras termasuk tribun x saya yg bodoh ga bisa di bodohin sama kelompok gila kita di kasih akal oleh sang pencipta Allah SWT gunakan ya wahai orang gila 😅😅😅😅😅,QNPnTnldZFo
@IswantoWanto-h6q,2025-06-11T11:41:14Z,2025-06-11T11:41:14Z,0,Bukan ijasa yang dilihat rakyat tapi bukti kerjanya,QNPnTnldZFo
@Toga.pTogap,2025-06-11T11:40:14Z,2025-06-11T11:40:14Z,0,Suru kepenuntut ke ternak onta yaman .tuntu kebapaknya atau ke nenek moyangnya sono di yaman emang siapa lu mau nuntu nuntut segala kejokowi keluarganya bukan bapaknya bukan enak betul hidupmu onta😂,QNPnTnldZFo
@moviechannel212,2025-06-11T11:40:13Z,2025-06-11T11:40:13Z,0,😅😅😅 yg gak jelas yg nuntut 😅😅😅,QNPnTnldZFo
@prasetyogans8613,2025-06-11T11:39:51Z,2025-06-11T11:40:09Z,0,"Itu yang nanggung utang Jokowi, pendukungnya jkwi kok belain terus gimana sieh ?",QNPnTnldZFo
@Rizka-w2d,2025-06-11T11:39:46Z,2025-06-11T11:39:46Z,0,"Jangan berburuk sangka Sama  
Bapak Jokowi 😎",QNPnTnldZFo
@KampangPantek-e1k,2025-06-11T11:37:37Z,2025-06-11T11:37:37Z,0,"Udah terbukti belum kepalsuanya selama hidupnya,dan selama kepemimpinannya,kalau sudah  tegakkan keadilan seadil-adilnya",QNPnTnldZFo
@christinaputri6743,2025-06-11T11:36:38Z,2025-06-11T11:36:38Z,0,"Owallaaa fiq taufiq, ujung3 nya DUIT to, pengacara tdk laku banyak tingkah.pengin ketawa takut kentut 🤣🤣🤣🤣",QNPnTnldZFo
@Djumadi-uz8kv,2025-06-11T11:35:20Z,2025-06-11T11:35:20Z,0,"Masih kuat mukidi 
Kelompoknya aja masi mendududki jabatan penting di negri ini",QNPnTnldZFo
@PurWanto-m1v9k,2025-06-11T11:33:30Z,2025-06-11T11:33:30Z,0,Se 7.....lanjutkan.,QNPnTnldZFo
@andripadli2766,2025-06-11T11:33:03Z,2025-06-11T11:33:03Z,0,"Sebenernya males baca berita ini...karena  berat siksa dan dosanya bila ternyata semua tuduhan itu tidak terbukti..saya takut azab dan siksa  si akhirat bila memfitnah orang saya sendiri jg gak tau benar atau asli ijazah yg di ributin..tapi KLO secara logika kayanya GK ada deh ijazah itu palsu kalo orang bersangkutan memang sekolah dan menerima ijazahnya dari tempatnya sekolah...KLO yg namanya palsu orang itu membuat sendiri ijazahnya bukan dari tempatnya sekolah dan di sekolah tidak ada namanya...tapiii inikan beda ,..pak Jokowi benar sekolah di tempat itu, dan yg memberikan ijazahnya adalah sekolah itu. Bahkan banyak teman temanya sekolah pada saat itu. Yg memang tau pak Jokowi sekolah disitu...nah berarti GK ada yg palsu dan ijazah nya sah ..milik pak Jokowi...tapi ya sudahlah ..pengadilan yg akan memutuskan..tapi KLO orang sudah buruk pikirannya mau sampai kapanpun gak akan mengakui kesalahanya",QNPnTnldZFo
@bogelneon,2025-06-11T11:31:46Z,2025-06-11T11:31:46Z,0,"Klo ijazah jokowi palsu musti na yg menuntut ya UGM bukan orang luar,ini jadi sangat aneh bin ajaib 😂😂😂",QNPnTnldZFo
@nanamariana2412,2025-06-11T11:29:28Z,2025-06-11T11:29:28Z,0,Kurang kerjaan negara lain dah bikin matahari ..Indo msh bahas ijasah aja pdhl dia dah sgt berjasa untuk Indo... Dasar barisan sakit hati... 😅,QNPnTnldZFo
@tiensuwardi5350,2025-06-11T11:28:00Z,2025-06-11T11:28:00Z,0,Kok lama2 org yg katanya intelek pada mendadak gila ya.....pengacara Taufik makin kesini makin kesana sana,QNPnTnldZFo
@MesiAdi-d9m,2025-06-11T11:27:33Z,2025-06-11T11:27:33Z,0,Lebih dari itu lebih cocok,QNPnTnldZFo
@menutama5853,2025-06-11T11:25:06Z,2025-06-11T11:25:06Z,0,Salam manis untuk para ternak Mulyono...,QNPnTnldZFo
@yayathdyt4711,2025-06-11T11:24:46Z,2025-06-11T11:24:46Z,0,Makin ngawuuuur,QNPnTnldZFo
@nowar6330,2025-06-11T11:23:06Z,2025-06-11T11:23:06Z,0,Memalukan anak bangsa,QNPnTnldZFo
@BrianHuang2000,2025-06-11T11:22:09Z,2025-06-11T11:22:09Z,0,Bagus hrs bayar itu..,QNPnTnldZFo
@sribudis.463,2025-06-11T11:21:28Z,2025-06-11T11:21:28Z,0,Luar biasa! Lanjutkan!,QNPnTnldZFo
@AgusBuheri,2025-06-11T11:20:44Z,2025-06-11T11:20:44Z,0,"Sabar pak deh jokowi semoga orang yg dzolim itu dpt balasannya

Saya tetep dukung pak jokowi terimakasih atas perjuangannya selama 2 periode untuk INDONESIA",QNPnTnldZFo
@wirawiraa9045,2025-06-11T11:20:41Z,2025-06-11T11:20:41Z,0,Jokowi the best...sudah pasti orang yg sakit hati lah yg terlalu banyak cari kesalahan...,QNPnTnldZFo
@SantosanSansan,2025-06-11T11:19:14Z,2025-06-11T11:19:14Z,0,Enak amat nyari duit nya wkwkw,QNPnTnldZFo
@Uburubur-s7g,2025-06-11T11:16:53Z,2025-06-11T11:16:53Z,0,Kalau topik gak bisa membuktikan tuntut balik,QNPnTnldZFo
@bloontv9,2025-06-11T11:14:36Z,2025-06-11T11:14:36Z,0,Lama lama gue jadi ikutan g waras kalau ngikuti pemikiran tim tipu UGM.,QNPnTnldZFo
@nienalie,2025-06-11T11:14:22Z,2025-06-11T11:14:22Z,0,"Jadi ingat pepatah: bangsa yg besar adalah bangsa yg menghargai jasa pahlawannya..lah Konoha malah sibuk nyari"" kesalahan..yg minimal hargailah beliau yg sudah ada jasanya sama negeri ini..apapun itu..seolah"" ga ada kebaikan yg pernah beliau beri ke negara ini..",QNPnTnldZFo
@mbahagiaginting5283,2025-06-11T11:10:55Z,2025-06-11T11:10:55Z,0,Gila kau topik,QNPnTnldZFo
@jefrisimanjuntak5965,2025-06-11T11:10:45Z,2025-06-11T11:10:45Z,0,Makin ga punya otak kau!!!,QNPnTnldZFo
@lovej2770,2025-06-11T11:07:07Z,2025-06-11T11:07:07Z,0,Orang gila,QNPnTnldZFo
@darmamanguluhur1829,2025-06-11T11:06:14Z,2025-06-11T11:06:14Z,0,Kayaknya. Sengaja. Di. Biarkan. Biar. Jokowi tetep populer. Dan. Di. Kenal sepanjang. Masa,QNPnTnldZFo
@sahiddeltas7028,2025-06-11T11:05:10Z,2025-06-11T11:05:10Z,0,Taufik...kopok yo,QNPnTnldZFo
@mhjulianchannel1834,2025-06-11T11:04:35Z,2025-06-11T11:04:35Z,0,Mulai Meras berkedok hukum...sepeserpun gak akan dpt krn niatnya sdh gak baik. Kasihan ada yg nagih ya.,QNPnTnldZFo
@syachrilshahab9314,2025-06-11T11:04:19Z,2025-06-11T11:04:19Z,0,sensus orang Gila ...otak miring bertambah..di Republik ini..karena susah cari kerjaan..eh..katanya gitu..,QNPnTnldZFo
@luissuun7083,2025-06-11T11:03:22Z,2025-06-11T11:03:22Z,0,Udah dibilang asli masih ngotot bilang palsu. Giliran dituduh palsu malah g terima mmg warga negara Indonesia mmg lucu lucu dan buat gemes. 😂😂😂😂😂😂😂 Negara lain sibuk urus kemajuan teknologi. Indonesia sibuk urus urusan yg g penting,QNPnTnldZFo
@SugiartoKasur,2025-06-11T11:00:32Z,2025-06-11T11:00:32Z,0,Kwkwkwkwkwkwkwkkkkw aduhai,QNPnTnldZFo
@a_m5333,2025-06-11T10:59:54Z,2025-06-11T10:59:54Z,0,"Jokowi pembohong ulung, makin kesini makin keliatan borok nya.",QNPnTnldZFo
@ichwanulichsan7449,2025-06-11T10:59:25Z,2025-06-11T10:59:25Z,0,"Bisa laah, tibang 5 T. Kan dikantong doi ada 11 ribut T",QNPnTnldZFo
@ilhamputramessi6942,2025-06-11T10:58:59Z,2025-06-11T10:58:59Z,0,Bew kebanyak uang itu nak bagi bagi siapa aiiii😅,QNPnTnldZFo
@wdyhna,2025-06-11T10:57:33Z,2025-06-11T10:57:33Z,0,tangkap tangkap,QNPnTnldZFo
@dedehikmatullah2225,2025-06-11T10:56:28Z,2025-06-11T10:56:28Z,9,Tangkap dan Penjarakan siapapun yg Membohongi Rakyat,QNPnTnldZFo
@JulyandiAristo,2025-06-11T10:51:05Z,2025-06-11T10:51:05Z,0,Habis itu duit ya di. Makan,QNPnTnldZFo
@yandiyansyah-f8v,2025-06-11T10:49:17Z,2025-06-11T10:49:17Z,0,Pasti senyum-senyum mereka yang menuntut dengan jumlah uang segitu😂,QNPnTnldZFo
@EyeSukarya-j9g,2025-06-11T10:46:40Z,2025-06-11T10:46:40Z,0,tpoik orang gila,QNPnTnldZFo
@RickiHardiansah,2025-06-11T10:42:59Z,2025-06-11T10:42:59Z,0,Dlu pada milih d skrng dh lenser menghujat 😂😂 kocak  . Skrng gibran😂😂,QNPnTnldZFo
@HsanSuganda,2025-06-11T10:42:02Z,2025-06-11T10:42:02Z,0,"Rakyat indonesia 68% pendukung jokowi
Faham ga son",QNPnTnldZFo
@CaylaCayla-s3n,2025-06-11T10:41:50Z,2025-06-11T10:41:50Z,0,"Susah hitung duit kayak gitu...
Genapkan aja 10.000 triliun.
Lalu duit tuh kamu bagi2 sama kelompok kamu.",QNPnTnldZFo
@KuntoDewo-z5i,2025-06-11T10:41:04Z,2025-06-11T10:41:04Z,0,kapan indonesia maju kl isi nya hanya memenuhi kebencian semata .....kebencian yg berlambang keadilan ....hukum sosial ...,QNPnTnldZFo
@jengnarniresodimejo5781,2025-06-11T10:40:55Z,2025-06-11T10:40:55Z,0,"Kecilllllll, masih punya 180 ton emas. Hanya trilyun saja, spt beli weci",QNPnTnldZFo
@AchmadFauzi-z8b,2025-06-11T10:40:08Z,2025-06-11T10:40:08Z,0,Mulut taufik minta dibungkam biaar ndak bau,QNPnTnldZFo
@HsanSuganda,2025-06-11T10:38:33Z,2025-06-11T10:38:33Z,0,Roi sukro dan tipu itu satu paket tapi beda selera dan aliran dananya,QNPnTnldZFo
@adrianbarclay1648,2025-06-11T10:36:44Z,2025-06-11T10:36:44Z,0,"Taufik lagi stres 
Lagi cari panggung.
Skalian aja ditambah dengan biaya hidupmu",QNPnTnldZFo
@HsanSuganda,2025-06-11T10:36:42Z,2025-06-11T10:36:42Z,0,"Namanya aja Tipu,, ya jelas tukang TIPU...LAH
KALAU JOKOWI MASIH JADI PRESIDEN BERANI GA TERIAK2 KAYA GINI..😁😁😁",QNPnTnldZFo
@Aris4579-b9f,2025-06-11T10:35:31Z,2025-06-11T10:35:31Z,0,Kasih uang 5 ribu rupiah saja buat ongkos angkot! selesai!selebihnya kasih daun nangka semua!,QNPnTnldZFo
@munasih6994,2025-06-11T10:33:48Z,2025-06-11T10:33:48Z,0,"Dunia ini hanya sementara, kenapa pada begini ya, astaqfirulloh........",QNPnTnldZFo
